Entity,Code,Day,p_avg_all_ages
Barbados,BRB,2021-02-28,2.14
Barbados,BRB,2021-03-31,53.63
Barbados,BRB,2021-04-30,-8.78
Barbados,BRB,2021-05-31,-8.15
Barbados,BRB,2021-06-30,21.42
Barbados,BRB,2021-07-31,-33.05
Barbados,BRB,2021-08-31,25.25
Barbados,BRB,2021-09-30,5.36
Barbados,BRB,2021-10-31,19.23
Barbados,BRB,2021-11-30,35.45
Barbados,BRB,2021-12-31,53.7
Barbados,BRB,2022-01-31,10.24
Barbados,BRB,2022-02-28,32.31
Barbados,BRB,2022-03-31,101.34
Barbados,BRB,2022-04-30,41.41
Barbados,BRB,2022-05-31,14.3
Barbados,BRB,2022-06-30,41.66
Barbados,BRB,2022-07-31,-16.67
Barbados,BRB,2022-08-31,48.99
Barbados,BRB,2022-09-30,13.84
Barbados,BRB,2022-10-31,18.38
Barbados,BRB,2022-11-30,8.18
Barbados,BRB,2022-12-31,21.04
Barbados,BRB,2023-01-31,15.07
Barbados,BRB,2023-02-28,33.7
Barbados,BRB,2023-03-31,33.11
Barbados,BRB,2023-04-30,-0.58
Barbados,BRB,2023-05-31,38.4
Barbados,BRB,2023-06-30,51.53
Barbados,BRB,2023-07-31,8.15
Barbados,BRB,2023-08-31,54.55
Barbados,BRB,2023-09-30,21.43
Belarus,BLR,2020-01-31,-6.3
Belarus,BLR,2020-02-29,-2.74
Belarus,BLR,2020-03-31,-0.83
Belarus,BLR,2020-04-30,6.33
Belarus,BLR,2020-05-31,16.4
Belarus,BLR,2020-06-30,39.56
Belarus,BLR,2020-07-31,13.24
Belarus,BLR,2020-08-31,12.63
Belarus,BLR,2020-09-30,16.79
Belarus,BLR,2020-10-31,22.22
Belarus,BLR,2020-11-30,63.21
Belarus,BLR,2020-12-31,72.45
Belarus,BLR,2021-01-31,40.9
Belarus,BLR,2021-02-28,26.9
Belarus,BLR,2021-03-31,2.38
Belgium,BEL,2020-01-05,-6.54
Belgium,BEL,2020-01-12,-1.79
Belgium,BEL,2020-01-19,-4.49
Belgium,BEL,2020-01-26,-9.02
Belgium,BEL,2020-02-02,-6.14
Belgium,BEL,2020-02-09,-12.84
Belgium,BEL,2020-02-16,-8.58
Belgium,BEL,2020-02-23,-7.51
Belgium,BEL,2020-03-01,-11.62
Belgium,BEL,2020-03-08,-9.82
Belgium,BEL,2020-03-15,-4.72
Belgium,BEL,2020-03-22,9.98
Belgium,BEL,2020-03-29,43.61
Belgium,BEL,2020-04-05,89.71
Belgium,BEL,2020-04-12,104.85
Belgium,BEL,2020-04-19,80.51
Belgium,BEL,2020-04-26,49.54
Belgium,BEL,2020-05-03,20.71
Belgium,BEL,2020-05-10,17.72
Belgium,BEL,2020-05-17,3.07
Belgium,BEL,2020-05-24,5.67
Belgium,BEL,2020-05-31,2.67
Belgium,BEL,2020-06-07,-4.21
Belgium,BEL,2020-06-14,2.06
Belgium,BEL,2020-06-21,-5.23
Belgium,BEL,2020-06-28,3.74
Belgium,BEL,2020-07-05,-12.61
Belgium,BEL,2020-07-12,-9.66
Belgium,BEL,2020-07-19,-2.4
Belgium,BEL,2020-07-26,-9.31
Belgium,BEL,2020-08-02,3.27
Belgium,BEL,2020-08-09,9.1
Belgium,BEL,2020-08-16,55.35
Belgium,BEL,2020-08-23,16.47
Belgium,BEL,2020-08-30,-1.52
Belgium,BEL,2020-09-06,2.33
Belgium,BEL,2020-09-13,-2.11
Belgium,BEL,2020-09-20,6.44
Belgium,BEL,2020-09-27,0.44
Belgium,BEL,2020-10-04,-2.49
Belgium,BEL,2020-10-11,1.98
Belgium,BEL,2020-10-18,7.58
Belgium,BEL,2020-10-25,31.99
Belgium,BEL,2020-11-01,65.47
Belgium,BEL,2020-11-08,83.84
Belgium,BEL,2020-11-15,67.91
Belgium,BEL,2020-11-22,51.04
Belgium,BEL,2020-11-29,37.49
Belgium,BEL,2020-12-06,24.92
Belgium,BEL,2020-12-13,25.17
Belgium,BEL,2020-12-20,21.3
Belgium,BEL,2020-12-27,16.81
Belgium,BEL,2021-01-03,8.95
Belgium,BEL,2021-01-10,3.16
Belgium,BEL,2021-01-17,-1.46
Belgium,BEL,2021-01-24,0.59
Belgium,BEL,2021-01-31,0.31
Belgium,BEL,2021-02-07,-9.36
Belgium,BEL,2021-02-14,-10.63
Belgium,BEL,2021-02-21,-8.23
Belgium,BEL,2021-02-28,-14.1
Belgium,BEL,2021-03-07,-20.82
Belgium,BEL,2021-03-14,-12.14
Belgium,BEL,2021-03-21,-10.39
Belgium,BEL,2021-03-28,-8.92
Belgium,BEL,2021-04-04,-0.44
Belgium,BEL,2021-04-11,4.03
Belgium,BEL,2021-04-18,3.33
Belgium,BEL,2021-04-25,7.78
Belgium,BEL,2021-05-02,8.31
Belgium,BEL,2021-05-09,11.87
Belgium,BEL,2021-05-16,2.26
Belgium,BEL,2021-05-23,2.31
Belgium,BEL,2021-05-30,1.26
Belgium,BEL,2021-06-06,3.14
Belgium,BEL,2021-06-13,0
Belgium,BEL,2021-06-20,5.56
Belgium,BEL,2021-06-27,-7.42
Belgium,BEL,2021-07-04,1.63
Belgium,BEL,2021-07-11,-9.6
Belgium,BEL,2021-07-18,2.37
Belgium,BEL,2021-07-25,4.95
Belgium,BEL,2021-08-01,-5.3
Belgium,BEL,2021-08-08,-0.45
Belgium,BEL,2021-08-15,0.78
Belgium,BEL,2021-08-22,-0.82
Belgium,BEL,2021-08-29,-2.15
Belgium,BEL,2021-09-05,2.41
Belgium,BEL,2021-09-12,8.87
Belgium,BEL,2021-09-19,1.64
Belgium,BEL,2021-09-26,0.12
Belgium,BEL,2021-10-03,1.65
Belgium,BEL,2021-10-10,4.32
Belgium,BEL,2021-10-17,9.95
Belgium,BEL,2021-10-24,16.46
Belgium,BEL,2021-10-31,16.83
Belgium,BEL,2021-11-07,14.75
Belgium,BEL,2021-11-14,18.71
Belgium,BEL,2021-11-21,17.27
Belgium,BEL,2021-11-28,18.06
Belgium,BEL,2021-12-05,29.65
Belgium,BEL,2021-12-12,20.3
Belgium,BEL,2021-12-19,14.09
Belgium,BEL,2021-12-26,7.78
Belgium,BEL,2022-01-02,9.27
Belgium,BEL,2022-01-09,-1.31
Belgium,BEL,2022-01-16,-8.7
Belgium,BEL,2022-01-23,-2.76
Belgium,BEL,2022-01-30,4.36
Belgium,BEL,2022-02-06,4.74
Belgium,BEL,2022-02-13,2.64
Belgium,BEL,2022-02-20,-3.11
Belgium,BEL,2022-02-27,-7.83
Belgium,BEL,2022-03-06,-15
Belgium,BEL,2022-03-13,-1.66
Belgium,BEL,2022-03-20,1.81
Belgium,BEL,2022-03-27,3.22
Belgium,BEL,2022-04-03,12.49
Belgium,BEL,2022-04-10,19.83
Belgium,BEL,2022-04-17,16.41
Belgium,BEL,2022-04-24,13.92
Belgium,BEL,2022-05-01,8.36
Belgium,BEL,2022-05-08,11.37
Belgium,BEL,2022-05-15,1.22
Belgium,BEL,2022-05-22,5.49
Belgium,BEL,2022-05-29,-2.7
Belgium,BEL,2022-06-05,5.62
Belgium,BEL,2022-06-12,2.88
Belgium,BEL,2022-06-19,13.24
Belgium,BEL,2022-06-26,5.27
Belgium,BEL,2022-07-03,3.06
Belgium,BEL,2022-07-10,0.24
Belgium,BEL,2022-07-17,10.16
Belgium,BEL,2022-07-24,12.51
Belgium,BEL,2022-07-31,0.81
Belgium,BEL,2022-08-07,9.26
Belgium,BEL,2022-08-14,14.22
Belgium,BEL,2022-08-21,13.3
Belgium,BEL,2022-08-28,8.84
Belgium,BEL,2022-09-04,3.93
Belgium,BEL,2022-09-11,8.01
Belgium,BEL,2022-09-18,2.02
Belgium,BEL,2022-09-25,8.35
Belgium,BEL,2022-10-02,9.35
Belgium,BEL,2022-10-09,12.6
Belgium,BEL,2022-10-16,9.65
Belgium,BEL,2022-10-23,9.63
Belgium,BEL,2022-10-30,8.75
Belgium,BEL,2022-11-06,0.94
Belgium,BEL,2022-11-13,2.21
Belgium,BEL,2022-11-20,1.27
Belgium,BEL,2022-11-27,4.95
Belgium,BEL,2022-12-04,6.5
Belgium,BEL,2022-12-11,15.36
Belgium,BEL,2022-12-18,18.51
Belgium,BEL,2022-12-25,34.73
Belgium,BEL,2023-01-01,27.61
Belgium,BEL,2023-01-08,17.14
Belgium,BEL,2023-01-15,9.68
Belgium,BEL,2023-01-22,-3
Belgium,BEL,2023-01-29,-4.02
Belgium,BEL,2023-02-05,-5.18
Belgium,BEL,2023-02-12,-6.29
Belgium,BEL,2023-02-19,-4.42
Belgium,BEL,2023-02-26,-7.67
Belgium,BEL,2023-03-05,-8.6
Belgium,BEL,2023-03-12,-2.07
Belgium,BEL,2023-03-19,-1.69
Belgium,BEL,2023-03-26,-2.94
Belgium,BEL,2023-04-02,0.55
Belgium,BEL,2023-04-09,-0.74
Belgium,BEL,2023-04-16,-0.63
Belgium,BEL,2023-04-23,-0.51
Belgium,BEL,2023-04-30,-3.26
Belgium,BEL,2023-05-07,-1.95
Belgium,BEL,2023-05-14,2.16
Belgium,BEL,2023-05-21,2.92
Belgium,BEL,2023-05-28,-2.34
Belgium,BEL,2023-06-04,0.19
Belgium,BEL,2023-06-11,12.67
Belgium,BEL,2023-06-18,14.8
Belgium,BEL,2023-06-25,-0.03
Belgium,BEL,2023-07-02,1.05
Belgium,BEL,2023-07-09,-4.26
Belgium,BEL,2023-07-16,5.76
Belgium,BEL,2023-07-23,-7.81
Belgium,BEL,2023-07-30,-7.16
Belgium,BEL,2023-08-06,-5.86
Belgium,BEL,2023-08-13,1.95
Belgium,BEL,2023-08-20,5.11
Belgium,BEL,2023-08-27,2.69
Belgium,BEL,2023-09-03,-4.3
Belgium,BEL,2023-09-10,9.15
Belgium,BEL,2023-09-17,11.62
Belgium,BEL,2023-09-24,-0.52
Belgium,BEL,2023-10-01,3.43
Belgium,BEL,2023-10-08,0.36
Belgium,BEL,2023-10-15,-1.73
Belgium,BEL,2023-10-22,5.99
Belgium,BEL,2023-10-29,9.25
Belgium,BEL,2023-11-05,3.61
Belgium,BEL,2023-11-12,2.41
Belgium,BEL,2023-11-19,8.51
Belgium,BEL,2023-11-26,5.19
Belgium,BEL,2023-12-03,8.07
Belgium,BEL,2023-12-10,11.24
Belgium,BEL,2023-12-17,10.18
Belgium,BEL,2023-12-24,8.31
Belgium,BEL,2023-12-31,7.79
Belize,BLZ,2020-01-31,7.49
Belize,BLZ,2020-02-29,10.52
Belize,BLZ,2020-03-31,-4.6
Belize,BLZ,2020-04-30,-8.58
Belize,BLZ,2020-05-31,1.82
Belize,BLZ,2020-06-30,10.96
Belize,BLZ,2020-07-31,3.17
Belize,BLZ,2020-08-31,3.17
Belize,BLZ,2020-09-30,-4.24
Belize,BLZ,2020-10-31,20.69
Belize,BLZ,2020-11-30,61.56
Belize,BLZ,2020-12-31,61.01
Belize,BLZ,2021-01-31,19.57
Belize,BLZ,2021-02-28,22.5
Belize,BLZ,2021-03-31,-1.72
Belize,BLZ,2021-04-30,-9.84
Belize,BLZ,2021-05-31,10.25
Belize,BLZ,2021-06-30,17.57
Belize,BLZ,2021-07-31,9.13
Belize,BLZ,2021-08-31,60.05
Belize,BLZ,2021-09-30,63.88
Belize,BLZ,2021-10-31,83.27
Belize,BLZ,2021-11-30,100.51
Belize,BLZ,2021-12-31,6.56
Belize,BLZ,2022-01-31,38.89
Belize,BLZ,2022-02-28,49.8
Belize,BLZ,2022-03-31,0
Belize,BLZ,2022-04-30,23.58
Belize,BLZ,2022-05-31,15.43
Belize,BLZ,2022-06-30,14.93
Belize,BLZ,2022-07-31,30.29
Belize,BLZ,2022-08-31,26.98
Belize,BLZ,2022-09-30,9.9
Belize,BLZ,2022-10-31,17.5
Belize,BLZ,2022-11-30,23.24
Belize,BLZ,2022-12-31,14.17
Bermuda,BMU,2020-01-31,-22
Bermuda,BMU,2020-02-29,17.37
Bermuda,BMU,2020-03-31,33.64
Bermuda,BMU,2020-04-30,55.34
Bermuda,BMU,2020-05-31,14.29
Bermuda,BMU,2020-06-30,-12.56
Bermuda,BMU,2020-07-31,-3.38
Bermuda,BMU,2020-08-31,2.44
Bermuda,BMU,2020-09-30,74.03
Bermuda,BMU,2020-10-31,-19.12
Bermuda,BMU,2020-11-30,15.38
Bermuda,BMU,2020-12-31,8.17
Bermuda,BMU,2021-01-31,34
Bermuda,BMU,2021-02-28,22.07
Bermuda,BMU,2021-03-31,52.07
Bermuda,BMU,2021-04-30,50.49
Bermuda,BMU,2021-05-31,30.95
Bermuda,BMU,2021-06-30,-1.35
Bermuda,BMU,2021-07-31,8.7
Bermuda,BMU,2021-08-31,21.95
Bermuda,BMU,2021-09-30,170.72
Bermuda,BMU,2021-10-31,88.73
Bermuda,BMU,2021-11-30,46.15
Bermuda,BMU,2021-12-31,29.81
Bhutan,BTN,2020-01-31,-0.31
Bhutan,BTN,2020-02-29,15.14
Bhutan,BTN,2020-03-31,-9.9
Bhutan,BTN,2020-04-30,3
Bhutan,BTN,2020-05-31,-12.55
Bhutan,BTN,2020-06-30,-23.84
Bhutan,BTN,2020-07-31,-9.31
Bhutan,BTN,2020-08-31,-3.11
Bhutan,BTN,2020-09-30,7.45
Bhutan,BTN,2020-10-31,5.22
Bhutan,BTN,2020-11-30,22.41
Bhutan,BTN,2020-12-31,-23.65
Bhutan,BTN,2021-01-31,-8.36
Bhutan,BTN,2021-02-28,7.17
Bhutan,BTN,2021-03-31,-8.58
Bhutan,BTN,2021-04-30,12.45
Bhutan,BTN,2021-05-31,-1.18
Bhutan,BTN,2021-06-30,-5.34
Bhutan,BTN,2021-07-31,-2.43
Bhutan,BTN,2021-08-31,-0.39
Bhutan,BTN,2021-09-30,-11.37
Bhutan,BTN,2021-10-31,-1.2
Bhutan,BTN,2021-11-30,24.57
Bhutan,BTN,2021-12-31,-6.59
Bolivia,BOL,2020-01-31,9.47
Bolivia,BOL,2020-02-29,12.17
Bolivia,BOL,2020-03-31,11.54
Bolivia,BOL,2020-04-30,-15.99
Bolivia,BOL,2020-05-31,10.47
Bolivia,BOL,2020-06-30,102.14
Bolivia,BOL,2020-07-31,258.87
Bolivia,BOL,2020-08-31,91.45
Bolivia,BOL,2020-09-30,27.44
Bolivia,BOL,2020-10-31,18.38
Bolivia,BOL,2020-11-30,15.68
Bolivia,BOL,2020-12-31,12.24
Bolivia,BOL,2021-01-31,131.55
Bolivia,BOL,2021-02-28,89.74
Bolivia,BOL,2021-03-31,42.55
Bolivia,BOL,2021-04-30,40.29
Bolivia,BOL,2021-05-31,110.02
Bolivia,BOL,2021-06-30,139.11
Bolivia,BOL,2021-07-31,71.24
Bolivia,BOL,2021-08-31,40.69
Bolivia,BOL,2021-09-30,23.23
Bolivia,BOL,2021-10-31,20.11
Bolivia,BOL,2021-11-30,29.64
Bolivia,BOL,2021-12-31,52.79
Bolivia,BOL,2022-01-31,126.95
Bosnia and Herzegovina,BIH,2020-01-31,-18.99
Bosnia and Herzegovina,BIH,2020-02-29,-5.03
Bosnia and Herzegovina,BIH,2020-03-31,-13.25
Bosnia and Herzegovina,BIH,2020-04-30,4.51
Bosnia and Herzegovina,BIH,2020-05-31,-3.87
Bosnia and Herzegovina,BIH,2020-06-30,4.63
Bosnia and Herzegovina,BIH,2020-07-31,6.96
Bosnia and Herzegovina,BIH,2020-08-31,14.34
Bosnia and Herzegovina,BIH,2020-09-30,26.83
Bosnia and Herzegovina,BIH,2020-10-31,14.11
Bosnia and Herzegovina,BIH,2020-11-30,80.72
Bosnia and Herzegovina,BIH,2020-12-31,90.66
Bosnia and Herzegovina,BIH,2021-01-31,-0.13
Bosnia and Herzegovina,BIH,2021-02-28,2.41
Bosnia and Herzegovina,BIH,2021-03-31,39.82
Bosnia and Herzegovina,BIH,2021-04-30,97.19
Bosnia and Herzegovina,BIH,2021-05-31,38.17
Bosnia and Herzegovina,BIH,2021-06-30,16.08
Bosnia and Herzegovina,BIH,2021-07-31,6.99
Bosnia and Herzegovina,BIH,2021-08-31,3.7
Bosnia and Herzegovina,BIH,2021-09-30,38.57
Bosnia and Herzegovina,BIH,2021-10-31,34.26
Bosnia and Herzegovina,BIH,2021-11-30,54.16
Bosnia and Herzegovina,BIH,2021-12-31,48.86
Bosnia and Herzegovina,BIH,2022-01-31,15.29
Bosnia and Herzegovina,BIH,2022-02-28,50.02
Bosnia and Herzegovina,BIH,2022-03-31,14.81
Bosnia and Herzegovina,BIH,2022-04-30,-3.21
Bosnia and Herzegovina,BIH,2022-05-31,-1.85
Bosnia and Herzegovina,BIH,2022-06-30,-4.15
Bosnia and Herzegovina,BIH,2022-07-31,-3.06
Bosnia and Herzegovina,BIH,2022-08-31,9.29
Bosnia and Herzegovina,BIH,2022-09-30,12.75
Bosnia and Herzegovina,BIH,2022-10-31,-6.78
Bosnia and Herzegovina,BIH,2022-11-30,-3.56
Bosnia and Herzegovina,BIH,2022-12-31,3.2
Bosnia and Herzegovina,BIH,2023-01-31,-11.15
Bosnia and Herzegovina,BIH,2023-02-28,-11.82
Bosnia and Herzegovina,BIH,2023-03-31,-4.49
Bosnia and Herzegovina,BIH,2023-04-30,-9.7
Bosnia and Herzegovina,BIH,2023-05-31,-4.17
Bosnia and Herzegovina,BIH,2023-06-30,-7.94
Bosnia and Herzegovina,BIH,2023-07-31,-5.78
Bosnia and Herzegovina,BIH,2023-08-31,-4.48
Bosnia and Herzegovina,BIH,2023-09-30,-0.56
Brazil,BRA,2020-01-31,3.48
Brazil,BRA,2020-02-29,7.87
Brazil,BRA,2020-03-31,8.77
Brazil,BRA,2020-04-30,13.91
Brazil,BRA,2020-05-31,33.68
Brazil,BRA,2020-06-30,21.96
Brazil,BRA,2020-07-31,21.4
Brazil,BRA,2020-08-31,24.61
Brazil,BRA,2020-09-30,18.89
Brazil,BRA,2020-10-31,19.02
Brazil,BRA,2020-11-30,19.76
Brazil,BRA,2020-12-31,29.04
Brazil,BRA,2021-01-31,41.54
Brazil,BRA,2021-02-28,41.78
Brazil,BRA,2021-03-31,93.22
Brazil,BRA,2021-04-30,81.24
Brazil,BRA,2021-05-31,58.27
Brazil,BRA,2021-06-30,49.3
Brazil,BRA,2021-07-31,32.5
Brazil,BRA,2021-08-31,26.61
Brazil,BRA,2021-09-30,17.84
Brazil,BRA,2021-10-31,15.67
Brazil,BRA,2021-11-30,17.15
Brazil,BRA,2021-12-31,22.17
Brazil,BRA,2022-01-31,56.95
Brazil,BRA,2022-02-28,40.64
Brazil,BRA,2022-03-31,14.08
Brazil,BRA,2022-04-30,9.41
Brazil,BRA,2022-05-31,14.52
Brazil,BRA,2022-06-30,18.6
Brazil,BRA,2022-07-31,15.84
Brazil,BRA,2022-08-31,20.94
Brazil,BRA,2022-09-30,17.31
Brazil,BRA,2022-10-31,11.85
Brazil,BRA,2022-11-30,17.8
Brazil,BRA,2022-12-31,12.66
Brazil,BRA,2023-01-31,15.99
Brazil,BRA,2023-02-28,10.97
Brazil,BRA,2023-03-31,17.73
Brazil,BRA,2023-04-30,9.79
Brazil,BRA,2023-05-31,19.15
Brazil,BRA,2023-06-30,16.77
Brazil,BRA,2023-07-31,12.41
Brazil,BRA,2023-08-31,16.13
Brazil,BRA,2023-09-30,12.69
Brazil,BRA,2023-10-31,16.44
Brazil,BRA,2023-11-30,21.87
Brunei,BRN,2020-01-31,25.17
Brunei,BRN,2020-02-29,20.8
Brunei,BRN,2020-03-31,8.01
Brunei,BRN,2020-04-30,0.29
Brunei,BRN,2020-05-31,-0.87
Brunei,BRN,2020-06-30,55.03
Brunei,BRN,2020-07-31,0.86
Brunei,BRN,2020-08-31,0.41
Brunei,BRN,2020-09-30,-15.63
Brunei,BRN,2020-10-31,-11.45
Brunei,BRN,2020-11-30,3.73
Brunei,BRN,2020-12-31,-0.85
Brunei,BRN,2021-01-31,-15.18
Brunei,BRN,2021-02-28,16
Brunei,BRN,2021-03-31,13.73
Brunei,BRN,2021-04-30,7.56
Brunei,BRN,2021-05-31,2.04
Brunei,BRN,2021-06-30,39.69
Brunei,BRN,2021-07-31,11.67
Brunei,BRN,2021-08-31,-63.36
Brunei,BRN,2021-09-30,-59.2
Brunei,BRN,2021-10-31,-12.12
Brunei,BRN,2021-11-30,153.65
Brunei,BRN,2021-12-31,92.63
Brunei,BRN,2022-01-31,33.38
Brunei,BRN,2022-02-28,11.2
Brunei,BRN,2022-03-31,95.99
Brunei,BRN,2022-04-30,43.17
Brunei,BRN,2022-05-31,34.84
Brunei,BRN,2022-06-30,82.28
Brunei,BRN,2022-07-31,36.17
Brunei,BRN,2022-08-31,45.86
Brunei,BRN,2022-09-30,24.48
Brunei,BRN,2022-10-31,37.15
Brunei,BRN,2022-11-30,36.14
Brunei,BRN,2022-12-31,13.31
Bulgaria,BGR,2020-01-05,-19.08
Bulgaria,BGR,2020-01-12,-12.16
Bulgaria,BGR,2020-01-19,-14.35
Bulgaria,BGR,2020-01-26,-5.33
Bulgaria,BGR,2020-02-02,-1.89
Bulgaria,BGR,2020-02-09,0.65
Bulgaria,BGR,2020-02-16,-0.45
Bulgaria,BGR,2020-02-23,-6.35
Bulgaria,BGR,2020-03-01,-5.61
Bulgaria,BGR,2020-03-08,-11.36
Bulgaria,BGR,2020-03-15,-9.19
Bulgaria,BGR,2020-03-22,-8.94
Bulgaria,BGR,2020-03-29,-6.71
Bulgaria,BGR,2020-04-05,-8.51
Bulgaria,BGR,2020-04-12,-7.44
Bulgaria,BGR,2020-04-19,-2.04
Bulgaria,BGR,2020-04-26,-3.48
Bulgaria,BGR,2020-05-03,-6.06
Bulgaria,BGR,2020-05-10,-5.78
Bulgaria,BGR,2020-05-17,5.96
Bulgaria,BGR,2020-05-24,-3.9
Bulgaria,BGR,2020-05-31,-7.91
Bulgaria,BGR,2020-06-07,0.17
Bulgaria,BGR,2020-06-14,0.86
Bulgaria,BGR,2020-06-21,-1.61
Bulgaria,BGR,2020-06-28,-2.82
Bulgaria,BGR,2020-07-05,12.64
Bulgaria,BGR,2020-07-12,5.28
Bulgaria,BGR,2020-07-19,-1.44
Bulgaria,BGR,2020-07-26,0.8
Bulgaria,BGR,2020-08-02,10.09
Bulgaria,BGR,2020-08-09,6.44
Bulgaria,BGR,2020-08-16,6.24
Bulgaria,BGR,2020-08-23,4.19
Bulgaria,BGR,2020-08-30,6.56
Bulgaria,BGR,2020-09-06,7.17
Bulgaria,BGR,2020-09-13,5.23
Bulgaria,BGR,2020-09-20,1.95
Bulgaria,BGR,2020-09-27,2.26
Bulgaria,BGR,2020-10-04,1.91
Bulgaria,BGR,2020-10-11,4.99
Bulgaria,BGR,2020-10-18,4.77
Bulgaria,BGR,2020-10-25,15.53
Bulgaria,BGR,2020-11-01,30.92
Bulgaria,BGR,2020-11-08,53.88
Bulgaria,BGR,2020-11-15,85.77
Bulgaria,BGR,2020-11-22,111.85
Bulgaria,BGR,2020-11-29,125.13
Bulgaria,BGR,2020-12-06,120.6
Bulgaria,BGR,2020-12-13,99.22
Bulgaria,BGR,2020-12-20,77.14
Bulgaria,BGR,2020-12-27,37.71
Bulgaria,BGR,2021-01-03,26.07
Bulgaria,BGR,2021-01-10,1.7
Bulgaria,BGR,2021-01-17,-3.34
Bulgaria,BGR,2021-01-24,-0.15
Bulgaria,BGR,2021-01-31,-1.79
Bulgaria,BGR,2021-02-07,-2.94
Bulgaria,BGR,2021-02-14,2.51
Bulgaria,BGR,2021-02-21,8.6
Bulgaria,BGR,2021-02-28,13.2
Bulgaria,BGR,2021-03-07,20.83
Bulgaria,BGR,2021-03-14,33.11
Bulgaria,BGR,2021-03-21,53.97
Bulgaria,BGR,2021-03-28,70.38
Bulgaria,BGR,2021-04-04,88.73
Bulgaria,BGR,2021-04-11,77.59
Bulgaria,BGR,2021-04-18,80.2
Bulgaria,BGR,2021-04-25,66.34
Bulgaria,BGR,2021-05-02,52.94
Bulgaria,BGR,2021-05-09,39.15
Bulgaria,BGR,2021-05-16,25.69
Bulgaria,BGR,2021-05-23,19.92
Bulgaria,BGR,2021-05-30,10.58
Bulgaria,BGR,2021-06-06,7.39
Bulgaria,BGR,2021-06-13,7.05
Bulgaria,BGR,2021-06-20,4.94
Bulgaria,BGR,2021-06-27,16.79
Bulgaria,BGR,2021-07-04,9.18
Bulgaria,BGR,2021-07-11,10.59
Bulgaria,BGR,2021-07-18,7.75
Bulgaria,BGR,2021-07-25,3.36
Bulgaria,BGR,2021-08-01,6.74
Bulgaria,BGR,2021-08-08,14.21
Bulgaria,BGR,2021-08-15,15.95
Bulgaria,BGR,2021-08-22,12.16
Bulgaria,BGR,2021-08-29,28.01
Bulgaria,BGR,2021-09-05,36.37
Bulgaria,BGR,2021-09-12,46.38
Bulgaria,BGR,2021-09-19,59.6
Bulgaria,BGR,2021-09-26,53.07
Bulgaria,BGR,2021-10-03,57.61
Bulgaria,BGR,2021-10-10,57.69
Bulgaria,BGR,2021-10-17,71.44
Bulgaria,BGR,2021-10-24,86.56
Bulgaria,BGR,2021-10-31,97.2
Bulgaria,BGR,2021-11-07,99.88
Bulgaria,BGR,2021-11-14,94.58
Bulgaria,BGR,2021-11-21,87.61
Bulgaria,BGR,2021-11-28,75.8
Bulgaria,BGR,2021-12-05,65.84
Bulgaria,BGR,2021-12-12,53.62
Bulgaria,BGR,2021-12-19,42.78
Bulgaria,BGR,2021-12-26,39.2
Bulgaria,BGR,2022-01-02,31
Bulgaria,BGR,2022-01-09,22.68
Bulgaria,BGR,2022-01-16,22.95
Bulgaria,BGR,2022-01-23,29.55
Bulgaria,BGR,2022-01-30,39.55
Bulgaria,BGR,2022-02-06,48.31
Bulgaria,BGR,2022-02-13,57.85
Bulgaria,BGR,2022-02-20,51.11
Bulgaria,BGR,2022-02-27,33.18
Bulgaria,BGR,2022-03-06,18.95
Bulgaria,BGR,2022-03-13,17.73
Bulgaria,BGR,2022-03-20,10.88
Bulgaria,BGR,2022-03-27,15.74
Bulgaria,BGR,2022-04-03,11.72
Bulgaria,BGR,2022-04-10,8.38
Bulgaria,BGR,2022-04-17,3.55
Bulgaria,BGR,2022-04-24,-0.35
Bulgaria,BGR,2022-05-01,4.46
Bulgaria,BGR,2022-05-08,-5.96
Bulgaria,BGR,2022-05-15,-0.32
Bulgaria,BGR,2022-05-22,0.68
Bulgaria,BGR,2022-05-29,0
Bulgaria,BGR,2022-06-05,-2.74
Bulgaria,BGR,2022-06-12,-7.91
Bulgaria,BGR,2022-06-19,-7.98
Bulgaria,BGR,2022-06-26,-5.28
Bulgaria,BGR,2022-07-03,-4.4
Bulgaria,BGR,2022-07-10,-2
Bulgaria,BGR,2022-07-17,-0.65
Bulgaria,BGR,2022-07-24,6.94
Bulgaria,BGR,2022-07-31,9.78
Bulgaria,BGR,2022-08-07,9.78
Bulgaria,BGR,2022-08-14,6.18
Bulgaria,BGR,2022-08-21,11.51
Bulgaria,BGR,2022-08-28,8.17
Bulgaria,BGR,2022-09-04,2.43
Bulgaria,BGR,2022-09-11,6.67
Bulgaria,BGR,2022-09-18,4.73
Bulgaria,BGR,2022-09-25,1.68
Bulgaria,BGR,2022-10-02,9.42
Bulgaria,BGR,2022-10-09,1.04
Bulgaria,BGR,2022-10-16,0.55
Bulgaria,BGR,2022-10-23,1.76
Bulgaria,BGR,2022-10-30,3.35
Bulgaria,BGR,2022-11-06,3.51
Bulgaria,BGR,2022-11-13,-0.52
Bulgaria,BGR,2022-11-20,0.84
Bulgaria,BGR,2022-11-27,-6.5
Bulgaria,BGR,2022-12-04,-4.04
Bulgaria,BGR,2022-12-11,-0.54
Bulgaria,BGR,2022-12-18,-3.36
Bulgaria,BGR,2022-12-25,-4.71
Bulgaria,BGR,2023-01-01,-5.74
Bulgaria,BGR,2023-01-08,-11.03
Bulgaria,BGR,2023-01-15,-12.12
Bulgaria,BGR,2023-01-22,-6.24
